Satactdt,var3,var15,imp_ent_var16_ult1,imp_op_var39_comer_ult1,imp_op_var39_comer_ult3,imp_op_var40_comer_ult1,imp_op_var40_comer_ult3,imp_op_var40_efect_ult1,imp_op_var40_efect_ult3,imp_op_var40_ult1,imp_op_var41_comer_ult1,imp_op_var41_comer_ult3,imp_op_var41_efect_ult1,imp_op_var41_efect_ult3,imp_op_var41_ult1,imp_op_var39_efect_ult1,imp_op_var39_efect_ult3,imp_op_var39_ult1,imp_sal_var16_ult1,ind_var1_0,ind_var1,ind_var2_0,ind_var2,ind_var5_0,ind_var5,ind_var6_0,ind_var6,ind_var8_0,ind_var8,ind_var12_0,ind_var12,ind_var13_0,ind_var13_corto_0,ind_var13_corto,ind_var13_largo_0,ind_var13_largo,ind_var13_medio_0,ind_var13_medio,ind_var13,ind_var14_0,ind_var14,ind_var17_0,ind_var17,ind_var18_0,ind_var18,ind_var19,ind_var20_0,ind_var20,ind_var24_0,ind_var24,ind_var25_cte,ind_var26_0,ind_var26_cte,ind_var26,ind_var25_0,ind_var25,ind_var27_0,ind_var28_0,ind_var28,ind_var27,ind_var29_0,ind_var29,ind_var30_0,ind_var30,ind_var31_0,ind_var31,ind_var32_cte,ind_var32_0,ind_var32,ind_var33_0,ind_var33,ind_var34_0,ind_var34,ind_var37_cte,ind_var37_0,ind_var37,ind_var39_0,ind_var40_0,ind_var40,ind_var41_0,ind_var41,ind_var39,ind_var44_0,ind_var44,ind_var46_0,ind_var46,num_var1_0,num_var1,num_var4,num_var5_0,num_var5,num_var6_0,num_var6,num_var8_0,Tuition,TuitionIS,Enroll,Choice
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,100.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,149.0,0.0,"24,980.0","24,980.0","24,980.0","16,400.0","16,400.0",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,787.0,0.0,0.0,"12,600.0",179.0,0.0
2.0,74.0,78.0,63.0,66.0,403.0,480.0,380.0,0.0,0.0,478.0,16.0,20.0,15.0,20.0,16.0,19.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,20.0,100.0,1.0,1.0,1.0,1.0,2.0,1.0,184.0,3.0,0.0,"3,500.0",0.0,0.0,16.0,"23,274.0","29,000.0","29,000.0","29,000.0","17,730.0","17,730.0","23,274.0","1,718.0","1,641.0",77.0,267.0,190.0,77.0,"1,451.0","1,451.0",0.0,4.0,32.0,64.0,0.0,689.0,"1,982.0","23,274.0","10,200.0",96.0,0.0
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,360.0,2.0,0.0,2.0,0.0,1.0,35.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,781.0,1.0,21.0,"4,910.0","5,320.0",0.0,0.0,"45,691.0","37,961.0","37,961.0","37,961.0","35,461.0","35,461.0","45,691.0",45.0,45.0,0.0,39.0,39.0,0.0,6.0,6.0,0.0,2.0,93.0,5.0,0.0,869.0,16.0,"45,691.0","33,246.0",214.0,0.0
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,50.0,50.0,1.0,1.0,1.0,1.0,2.0,1.0,184.0,3.0,0.0,"9,099.0",0.0,0.0,143.0,"33,611.0","31,304.0","31,304.0","31,304.0","28,577.0","28,577.0","33,611.0","1,207.0","1,143.0",64.0,749.0,692.0,57.0,458.0,451.0,7.0,1.0,65.0,34.0,0.0,"2,562.0",955.0,"33,611.0","17,604.0",491.0,0.0
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,321.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,338.0,3.0,0.0,"4,014.0",0.0,0.0,77.0,"22,527.0","24,678.0","24,678.0","24,678.0","18,645.0","18,645.0","22,527.0",326.0,326.0,0.0,128.0,128.0,0.0,198.0,198.0,0.0,0.0,64.0,36.0,0.0,610.0,295.0,"22,527.0","13,800.0",145.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,"10,367.0","10,712.0","16,610.0","10,067.0","10,412.0",0.0,"1,208.0","1,208.0",0.0,393.0,393.0,0.0,815.0,815.0,0.0,3.0,55.0,42.0,0.0,"1,223.0","1,682.0",0.0,"3,972.0",651.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,"17,117.0","18,038.0","25,706.0","8,261.0","9,182.0",0.0,"2,086.0","2,086.0",0.0,810.0,810.0,0.0,"1,276.0","1,276.0",0.0,6.0,51.0,42.0,0.0,"2,161.0","2,822.0",0.0,"2,538.0",443.0,0.0
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,7.0,0.0,"26,565.0","26,565.0","26,565.0","15,265.0","15,265.0",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286.0,137.0,0.0,"10,665.0",69.0,0.0
2.0,113.0,11.0,820.0,80.0,370.0,455.0,370.0,0.0,0.0,460.0,16.0,19.0,14.0,19.0,15.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,133.0,1.0,133.0,1.0,133.0,1.0,200.0,1.0,30.0,45.0,1.0,1.0,1.0,1.0,1.0,1.0,448.0,1.0,21.0,"7,346.0","2,773.0",0.0,513.0,"24,668.0","19,076.0","19,076.0","24,668.0","10,282.0","10,282.0","19,076.0",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"4,208.0",645.0,"19,076.0","5,592.0",968.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,"14,040.0","14,040.0","17,310.0","9,140.0","9,140.0",0.0,315.0,315.0,0.0,137.0,137.0,0.0,178.0,178.0,0.0,6.0,69.0,24.0,0.0,814.0,498.0,0.0,"3,270.0",352.0,0.0
1.0,203.0,18.0,972.0,88.0,370.0,460.0,360.0,0.0,0.0,480.0,15.0,19.0,14.0,19.0,15.0,18.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,133.0,1.0,133.0,1.0,133.0,1.0,133.0,1.0,25.0,25.0,1.0,1.0,1.0,1.0,1.0,1.0,"2,487.0",1.0,19.0,"2,630.0","1,970.0",0.0,494.0,"22,993.0","20,054.0","20,054.0","26,366.0","12,704.0","12,704.0","16,681.0","1,190.0",627.0,563.0,611.0,426.0,185.0,579.0,201.0,378.0,0.0,88.0,12.0,0.0,"4,966.0",850.0,"16,681.0","6,312.0","1,409.0",0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,"18,972.0","18,972.0","25,116.0","11,472.0","11,472.0",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"2,014.0","2,692.0",0.0,"2,130.0",572.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,35.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,32.0,1.0,21.0,"1,385.0","1,315.0",0.0,0.0,"11,130.0",0.0,0.0,0.0,0.0,0.0,"11,130.0",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,30.0,"11,130.0","6,840.0",13.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,60.0,1.0,21.0,0.0,0.0,"8,500.0",0.0,"18,094.0",0.0,0.0,0.0,0.0,0.0,"18,094.0",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,3.0,"18,094.0","7,500.0",17.0,0.0
2.0,19.0,34.0,8.0,22.0,458.0,580.0,404.0,415.0,550.0,500.0,15.0,23.0,15.0,22.0,15.0,25.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,25.0,25.0,1.0,1.0,1.0,1.0,2.0,1.0,169.0,1.0,19.0,"4,400.0","4,900.0",0.0,15.0,"43,180.0","47,810.0","47,810.0","47,810.0","34,210.0","34,210.0","43,180.0",390.0,214.0,176.0,194.0,78.0,116.0,196.0,136.0,60.0,7.0,43.0,50.0,0.0,429.0,228.0,"43,180.0","29,700.0",28.0,0.0
2.0,230.0,93.0,137.0,55.0,530.0,620.0,560.0,510.0,590.0,650.0,24.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,75.0,100.0,1.0,1.0,1.0,1.0,2.0,1.0,750.0,2.0,0.0,"6,400.0","3,360.0",0.0,108.0,"41,311.0","42,663.0","42,663.0","42,663.0","32,751.0","32,751.0","41,311.0",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"1,674.0",27.0,"41,311.0","26,900.0",240.0,0.0
1.0,732.0,69.0,602.0,57.0,390.0,450.0,390.0,0.0,0.0,460.0,16.0,19.0,16.0,19.0,15.0,19.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,161.0,1.0,161.0,1.0,161.0,1.0,161.0,1.0,20.0,20.0,1.0,1.0,1.0,1.0,1.0,1.0,"2,048.0",1.0,16.0,"4,652.0","2,848.0",0.0,367.0,"31,094.0","20,448.0","20,448.0","32,352.0","11,166.0","11,166.0","19,190.0","1,303.0",884.0,419.0,656.0,496.0,160.0,647.0,388.0,259.0,1.0,76.0,23.0,0.0,"3,426.0",849.0,"19,190.0","3,610.0",501.0,0.0
